teta_online = teta_agglo = 0.400000, simil_thres = 0.500000, measure = short, online_training = 0.6 * fulldataset 
No hyperboxes, Training time, Testing error,
35,0.066876,0.055556,
36,0.068002,0.027778,
34,0.079158,0.027778,
35,0.063708,0.027778,
38,0.073933,0,
35,0.057831,0.027778,
36,0.071488,0.027778,
34,0.059196,0.027778,
37,0.061628,0.027778,
36,0.076879,0.083333,
,,,
35.6,0.0678699,0.0333335,Mean
1.2,0.007012425,0.020786911,Std
34,0.057831,0,Min
38,0.079158,0.083333,Max
