Hidden layer = (20, 10), max_iter = 500Training time, Testing error
1.515707,0.464646,,
1.243859,0.420875,,
1.651473,0.390572,,
1.035078,0.380471,,
1.205592,0.397306,,
1.351524,0.424242,,
1.475781,0.410774,,
1.037672,0.434343,,
1.945908,0.410774,,
1.340466,0.367003,,
,,,
1.380306,0.4101006,Mean,
0.266275214,0.026758649,Std,
1.035078,0.367003,Min,
1.945908,0.464646,Max,
