Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.661756,0,,
0.672753,0.02,,
0.716091,0,,
0.672978,0.05,,
0.637599,0.01,,
0.660814,0.01,,
0.628704,0,,
0.680694,0,,
0.701123,0.01,,
0.694698,0.01,,
,,,
0.672721,0.011,Mean,
0.025821142,0.014456832,Std,
0.628704,0,Min,
0.716091,0.05,Max,
