Hidden layer = (20, 10), max_iter = 500Training time, Testing error
1.370013,0,,
1.193303,0,,
0.976774,0,,
1.289651,0,,
1.126846,0.006329,,
1.177075,0,,
1.14157,0,,
1.07373,0,,
1.191673,0,,
1.05869,0,,
,,,
1.1599325,0.0006329,Mean,
0.107719761,0.0018987,Std,
0.976774,0,Min,
1.370013,0.006329,Max,
