Hidden layer = (20, 10), max_iter = 500Training time, Testing error
2.594063,0.074135,,
3.157937,0.041186,,
2.463209,0.093904,,
4.01556,0.011532,,
1.901844,0.116969,,
2.687771,0.082372,,
2.67481,0.097199,,
2.691488,0.07084,,
2.610792,0.087315,,
2.718752,0.026359,,
,,,
2.7516226,0.0701811,Mean,
0.512568761,0.031844805,Std,
1.901844,0.011532,Min,
4.01556,0.116969,Max,
