Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.298702,0,,
0.324018,0.027778,,
0.314561,0,,
0.319097,0,,
0.291769,0,,
0.322256,0,,
0.32963,0.027778,,
0.330553,0,,
0.311332,0.027778,,
0.294746,0,,
,,,
0.3136664,0.0083334,Mean,
0.01348363,0.012729479,Std,
0.291769,0,Min,
0.330553,0.027778,Max,
