Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.221526,0.36,,
1.012437,0.255,,
1.051078,0.345,,
0.280433,0.39,,
0.132766,0.36,,
0.18899,0.365,,
0.197179,0.385,,
1.092448,0.33,,
0.171653,0.35,,
1.007782,0.405,,
,,,
0.5356292,0.3545,Mean,
0.414641919,0.039398604,Std,
0.132766,0.255,Min,
1.092448,0.405,Max,
