Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.322201,0.046512,,
0.33635,0.069767,,
0.301077,0.069767,,
0.32284,0,,
0.325907,0.27907,,
0.331516,0,,
0.313396,0.069767,,
0.296383,0.046512,,
0.313511,0.093023,,
0.323908,0.162791,,
,,,
0.3187089,0.0837209,Mean,
0.012032909,0.078658374,Std,
0.296383,0,Min,
0.33635,0.27907,Max,
