Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.353435,0.12,,
0.334548,0,,
0.327993,0.12,,
0.360165,0.02,,
0.345703,0.04,,
0.33687,0.08,,
0.348604,0,,
0.330626,0.08,,
0.328074,0.26,,
0.345789,0.08,,
,,,
0.3411807,0.08,Mean,
0.010616224,0.073212021,Std,
0.327993,0,Min,
0.360165,0.26,Max,
