Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.339576,0.0625,,
0.338216,0.1875,,
0.354247,0.166667,,
0.337474,0.1875,,
0.336624,0.1875,,
0.346554,0.208333,,
0.315814,0.145833,,
0.327533,0.104167,,
0.314648,0.166667,,
0.320965,0.104167,,
,,,
0.3331651,0.1520834,Mean,
0.012431241,0.044730977,Std,
0.314648,0.0625,Min,
0.354247,0.208333,Max,
