Hidden layer = (20, 10), max_iter = 500Training time, Testing error
0.316414,0.418605,,
0.323267,0.348837,,
0.316623,0.27907,,
0.326594,0.302326,,
0.340041,0.209302,,
0.333678,0.27907,,
0.317424,0.418605,,
0.332306,0.302326,,
0.341538,0.302326,,
0.335856,0.325581,,
,,,
0.3283741,0.3186048,Mean,
0.00916113,0.060688413,Std,
0.316414,0.209302,Min,
0.341538,0.418605,Max,
