teta = 0.400000 
No hyperboxes, Training time, Testing error
345.000000, 20.557489, 0.183108
349.000000, 21.007034, 0.141216
350.000000, 21.607906, 0.160811
350.000000, 21.473029, 0.164865
352.000000, 21.047078, 0.177703
345.000000, 20.723887, 0.194595
352.000000, 20.541559, 0.168243
348.000000, 20.368685, 0.196622
352.000000, 20.813924, 0.165541
345.000000, 21.111291, 0.146622
