teta = 0.400000 
No hyperboxes, Training time, Testing error
46.000000, 0.309494, 0.061947
42.000000, 0.316080, 0.061947
47.000000, 0.280910, 0.097345
44.000000, 0.266547, 0.053097
44.000000, 0.238416, 0.053097
47.000000, 0.255188, 0.035398
45.000000, 0.257120, 0.053097
45.000000, 0.267888, 0.053097
44.000000, 0.500949, 0.053097
49.000000, 0.358517, 0.035398
