teta = 0.400000 
No hyperboxes, Training time, Testing error
37.000000, 0.060425, 0.055556
37.000000, 0.076942, 0.083333
34.000000, 0.061478, 0.027778
35.000000, 0.057951, 0.000000
38.000000, 0.054544, 0.027778
35.000000, 0.057764, 0.027778
36.000000, 0.053242, 0.000000
34.000000, 0.068691, 0.000000
34.000000, 0.058299, 0.000000
35.000000, 0.088787, 0.000000
