teta = 0.400000 
No hyperboxes, Training time, Testing error
10.000000, 0.042353, 0.000000
10.000000, 0.049205, 0.000000
10.000000, 0.034687, 0.000000
10.000000, 0.041127, 0.000000
10.000000, 0.044426, 0.000000
10.000000, 0.042943, 0.000000
10.000000, 0.035025, 0.000000
10.000000, 0.048793, 0.000000
10.000000, 0.051472, 0.000000
10.000000, 0.042383, 0.000000
