teta = 0.400000 
No hyperboxes, Training time, Testing error
28.000000, 0.060432, 0.488372
28.000000, 0.080997, 0.348837
29.000000, 0.060170, 0.488372
29.000000, 0.065368, 0.395349
28.000000, 0.055839, 0.325581
30.000000, 0.045983, 0.418605
28.000000, 0.046663, 0.395349
28.000000, 0.053366, 0.325581
29.000000, 0.060939, 0.418605
28.000000, 0.049797, 0.395349
