teta = 0.400000 
No hyperboxes, Training time, Testing error
102.000000, 1.486788, 0.043290
98.000000, 1.072831, 0.032468
101.000000, 1.180864, 0.043290
99.000000, 1.025201, 0.034632
97.000000, 1.089226, 0.034632
101.000000, 1.121009, 0.041126
98.000000, 1.075820, 0.041126
105.000000, 1.177018, 0.034632
99.000000, 1.173695, 0.043290
99.000000, 1.545668, 0.041126
