teta = 0.400000 
No hyperboxes, Training time, Testing error
12.000000, 0.050108, 0.000000
13.000000, 0.074821, 0.000000
11.000000, 0.039675, 0.000000
13.000000, 0.042358, 0.000000
12.000000, 0.063544, 0.000000
12.000000, 0.072152, 0.000000
11.000000, 0.061334, 0.000000
10.000000, 0.049378, 0.000000
12.000000, 0.048238, 0.000000
12.000000, 0.062243, 0.000000
