teta = 0.400000 
No hyperboxes, Training time, Testing error
40.000000, 0.259353, 0.000000
40.000000, 0.238068, 0.000000
40.000000, 0.249430, 0.000000
40.000000, 0.287734, 0.000000
40.000000, 0.312302, 0.000000
40.000000, 0.252025, 0.000000
40.000000, 0.266921, 0.000000
40.000000, 0.279509, 0.000000
40.000000, 0.262761, 0.000000
40.000000, 0.247383, 0.000000
