teta = 0.400000 
No hyperboxes, Training time, Testing error
21.000000, 0.267025, 0.032949
19.000000, 0.246886, 0.062603
19.000000, 0.268428, 0.042834
17.000000, 0.205964, 0.011532
20.000000, 0.255375, 0.028007
21.000000, 0.255385, 0.042834
20.000000, 0.247485, 0.023064
20.000000, 0.297556, 0.052718
20.000000, 0.259765, 0.026359
20.000000, 0.253198, 0.056013
