Teta_start, No hyperboxes, Training time, Testing error
0.900000, 5.000000, 0.023985, 0.000000
0.800000, 5.000000, 0.024968, 0.000000
0.700000, 5.000000, 0.026115, 0.000000
0.600000, 5.000000, 0.023547, 0.000000
0.500000, 5.000000, 0.025615, 0.000000
0.400000, 5.000000, 0.024237, 0.000000
0.300000, 11.000000, 0.028478, 0.000000
0.200000, 22.000000, 0.038038, 0.000000
0.100000, 45.000000, 0.069100, 0.020000
