Teta_start, No hyperboxes, Training time, Testing error
0.900000, 8.000000, 0.225399, 0.100000
0.800000, 7.000000, 0.132004, 0.100000
0.700000, 8.000000, 0.188403, 0.100000
0.600000, 8.000000, 0.134298, 0.100000
0.500000, 12.000000, 0.140028, 0.100000
0.400000, 15.000000, 0.138015, 0.100000
0.300000, 13.000000, 0.028796, 0.100000
0.200000, 24.000000, 0.028253, 0.100000
0.100000, 56.000000, 0.068648, 0.100000
