Teta_start, No hyperboxes, Training time, Testing error
0.900000, 8.000000, 0.183754, 0.100000
0.800000, 7.000000, 0.100076, 0.100000
0.700000, 8.000000, 0.147076, 0.100000
0.600000, 8.000000, 0.079489, 0.100000
0.500000, 12.000000, 0.116243, 0.100000
0.400000, 15.000000, 0.095433, 0.100000
0.300000, 13.000000, 0.020029, 0.100000
0.200000, 24.000000, 0.023541, 0.100000
0.100000, 56.000000, 0.041719, 0.100000
