Teta_start, No hyperboxes, Training time, Testing error
0.900000, 20.000000, 1.273658, 0.000000
0.800000, 20.000000, 1.206958, 0.000000
0.700000, 20.000000, 1.107245, 0.000000
0.600000, 20.000000, 1.008947, 0.000000
0.500000, 20.000000, 0.902198, 0.000000
0.400000, 20.000000, 0.804700, 0.000000
0.300000, 20.000000, 0.716333, 0.000000
0.200000, 20.000000, 0.490233, 0.000000
0.100000, 46.000000, 0.138336, 0.010000
