Teta_start, No hyperboxes, Training time, Testing error
0.900000, 40.000000, 0.408758, 0.000000
0.800000, 40.000000, 0.345029, 0.000000
0.700000, 40.000000, 0.350260, 0.000000
0.600000, 40.000000, 0.323643, 0.000000
0.500000, 40.000000, 0.348941, 0.000000
0.400000, 40.000000, 0.341755, 0.000000
0.300000, 40.000000, 0.352449, 0.000000
0.200000, 40.000000, 0.356829, 0.000000
0.100000, 67.000000, 0.404942, 0.000000
