teta_online = teta_agglo = 0.400000, simil_thres = 0.500000, measure = short, online_training = 0.6 * fulldataset 
No hyperboxes, Training time, Testing error,
0,0.177519,0.04,
0,0.168765,0.03,
0,0.176969,0.05,
0,0.212573,0.02,
0,0.176619,0.045,
0,0.17227,0.03,
0,0.179505,0.045,
0,0.166884,0.025,
0,0.165545,0.04,
0,0.16965,0.025,
,,,
0,0.1766299,0.035,Mean
0,0.012839471,0.009746794,Std
0,0.165545,0.02,Min
0,0.212573,0.05,Max
