teta_online = teta_agglo = 0.400000, simil_thres = 0.500000, measure = short, online_training = 0.6 * fulldataset 
No hyperboxes, Training time, Testing error,
0,0.022824,0.066667,
0,0.019981,0.066667,
0,0.019381,0.066667,
0,0.021211,0.1,
0,0.02304,0.1,
0,0.021402,0.1,
0,0.02614,0.1,
0,0.021831,0.1,
0,0.021249,0.1,
0,0.02041,0.066667,
,,,
0,0.0217469,0.0866668,Mean
0,0.001824716,0.016329768,Std
0,0.019381,0.066667,Min
0,0.02614,0.1,Max
