teta_online = teta_agglo = 0.400000, simil_thres = 0.500000, measure = short, online_training = 0.6 * fulldataset 
No hyperboxes, Training time, Testing error,
0,0.070896,0.02,
0,0.072925,0,
0,0.072453,0.01,
0,0.073232,0.01,
0,0.07384,0,
0,0.071482,0,
0,0.072673,0,
0,0.072983,0,
0,0.07189,0,
0,0.073302,0.01,
,,,
0,0.0725676,0.005,Mean
0,0.000857684,0.006708204,Std
0,0.070896,0,Min
0,0.07384,0.02,Max
