teta = 0.400000, simil_thres = 0.500000, measure = short,
No hyperboxes, Training time, Testing error,
34,0.969772,0.083333,
34,0.93288,0.083333,
34,1.02014,0.083333,
34,0.919606,0.083333,
34,0.935891,0.083333,
34,0.956846,0.083333,
34,0.989207,0.083333,
34,0.990162,0.083333,
34,0.96959,0.083333,
34,0.978291,0.083333,
,,,
34,0.9662385,0.083333,mean
0,0.029104652,0,Std
34,0.919606,0.083333,Min
34,1.02014,0.083333,Max
