teta = 0.400000, simil_thres = 0.500000, measure = short,
No hyperboxes, Training time, Testing error,
33,0.782964,0.232558,
33,0.761291,0.232558,
33,0.759466,0.232558,
33,0.801453,0.232558,
33,0.814808,0.232558,
33,0.826477,0.232558,
33,0.778422,0.232558,
33,0.817199,0.232558,
33,0.772379,0.232558,
33,0.838429,0.232558,
,,,
33,0.7952888,0.232558,mean
0,0.026708063,0,Std
33,0.759466,0.232558,Min
33,0.838429,0.232558,Max
